source_split,source_id,text,emoji_type,emotion_group
train,4817,sau này nhất định phải nói chuyện lịch sự :)))) không phải một người đọc mà là mọi người cùng đọc =)))),emoticon,fear
train,3993,chuẩn bị kiểm tra hình huhu :((,emoticon,sadness
train,12054,Vũ Lê Huyền Anh  giờ mới píc ngta ngồi đầu mình nên tổn thương hả🙄,unicode,anger
train,tik023371,tôi yêu Việt Nam 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,unicode,positive
train,tik011825,🥺🥺🥺🥺🥺hối hận cả đời!,unicode,sadness
train,5110,tao đi quài vẫn chưa gặp nhỉ 🙃,unicode,anger
train,tik021773,là chưa bắt đc nhịp thôu 😅,unicode,positive
train,3569,1 năm không biết bao nhiêu lần x - quang :(,emoticon,sadness
train,20882,Xin inf áo xanh 😗,unicode,positive
train,422,"ngày đẹp trời là ngày được nghỉ làm , đi những nơi mình thích , với người mình thương , ăn những món ăn ngon . xong về ôm nhau ngủ :)))",emoticon,positive
train,tik006274,Tự nhiên thấy nhột nhột hả 😅,unicode,positive
train,you004118,"Thích nhất lúc Lu thắng xe cái éc,  xong quay đầu lết thắng chưng 180 độ  😂",unicode,positive
train,20860,"Bữa giờ lướt tiktok đã ngứa mắt với cái vụ gán ghép cha nội hát loa kẹo kéo với con bé thổi lửa, giờ thêm vụ này :))) làm ơn đi nó còn chưa tới tuổi vị thành niên mà đi gán ghép bắt cặp tạo hint nhìn mắc mệt 😂",unicode+emoticon,anger
train,2307,"bạn bè thì nó hỏi han , hay nhắn tin thôi .. hồi trước hay ảo tưởng lắm , nhưng giờ lớn nên hết trẻ trâu rồi 🤣",unicode,sadness
train,32558,Thấy vậy ko muốn lấy chồng nữa sợ lắm luôn 😭😭,unicode,sadness
train,4482,nhìn dáng đi mà nhớ ông nội 😞,unicode,sadness
train,15573,Ủa cảnh hay hả dạ mà 🤣,unicode,positive
train,you002509,"Điều số 4 rất đúng chị ạ :) em có những người bạn chơi lâu theo thời gian nhưng khi em lên đại học muốn thay đổi bản thân thì em nhận ra là những ngừoi bạn đó là những con người tiêu cực. Em cứ rủ tham gia hoạt động thì lại nói “mình k làm được đâu”, “lười lắm”....<br>Em rất muốn tham gia clb khoa, clb trường.Em lại k tự tin lắm nên chả dám đi 1 mình vì chưa quen ai trong clb hết. Em cứ bị suy nghĩ luẩn quẩn chả tìm ra cách giải quyết nữa. Nếu chị đọc dc cmt này thì mong chị cho em chút lời khuyên với ạ !!!",emoticon,fear
train,tik012216,Chưa bgio tao hối hận về nhưg gì đã làm kể cả nhưg việc t đau khổ đến tột cùng . Nhưg tao dám chắc sau này chúng mày sẽ phải hối hận cả đời 😂,unicode,sadness
train,1617,tao cũng phải về mở cho mẹ tao coi 😂😂,unicode,positive
train,31466,Hoy anh Khánh đừng khóc 🥲🥲🥲🥲,unicode,sadness
train,28879,Tại xe cấp cứu làm chậm việc làm ăn của nó nên nó cay á 🤣🤣🤣,unicode,anger
train,tik016947,vâng có chăng m.n đều hiểu cho mình😉,unicode,positive
train,1876,con này bán kem bôi não ... xóa bỏ nếp nhăn .. khiến não láng mịn 😌😌😌😌,unicode,anger
train,18165,"Thực sự ngày xưa e đi học cũng bị bọn bạo hành bắt nạt thế này, cảm giác đáng sợ k dám đi học luôn 😞",unicode,sadness
train,tik018069,"xấu, da ko trắng làm gì với người mình thích cũng ngạii☺️",unicode,sadness
train,24503,Cứ hễ phát triển du lịch là như thế 😩,unicode,anger
train,33233,Đỗ Thanh ồi dồi ạ. 🤣🤣🤣,unicode,positive
train,tik018806,t thuộc dạng bị tự ti nặng 😭,unicode,sadness
train,6969,Trần Dinh Kini thì tại cái miệng lưỡi sắc bén mới lên dk chứ 😂😂,unicode,positive
train,tik023570,tự hào lắm VN ơi🥰,unicode,positive
train,24526,"Đi Phú Quốc làm gì, đi Phú Yên đẹp hơn 😂",unicode,positive
train,1414,1 từ ( nhạt )🙂,unicode,neutral
train,tik018346,"""em vui vì đối với em em là đóa hoa đẹp nhất"" tự tin sống làm chính mình là 1 liều thuốc chữa lành cho bản thân 😊🍀",unicode,positive
train,28058,Nhật Dương nếu mà đi khảo sát thật tế thì còn nhiều hơn nửa :D mxh nguy hiểm mà,emoticon,anger
train,762,per tao được làm fan cứng giống mày rồi 🤣,unicode,positive
train,4225,hãy cười thật tươi để cho cuộc sống của bạn trở nên thật tuyệt vời 😁,unicode,positive
train,2417,mẹ . trung thu là tết thiếu nhi . có phải mùa động dục đâu mà phải có người yêu nhỉ . vớ va vớ vẩn 😒,unicode,anger
train,13334,"Còn toi mỗi khi đặt hàng đều mở map lên xem shipper sắp tới chưa là chạy xuống dưới tầng chờ sẵn rồi🥲 mấy người hay boom hàng sẽ bị ỉa chảy suốt đời, sống ác nhơn 😌",unicode,anger
train,28837,Mặt hiền phúc hậu quá e trai. Chúc trại hòm e trai làm ăn phát đạt 😆,unicode,positive
train,tik014360,"môi của tui bị thâm 1 nữa
cái trên thâm ,cái dưới thì không có
răng thì hô
người thì ốm....🥺
thật sự rất muốn tìm đc 1 ng có thể hiểu được nỗi lòng mà tui đang có,nhưng con trai bây giờ chỉ",unicode,sadness
train,you000007,Anh cả của đông nam á❎<br>Ăn cướp đông nam á✅,unicode,anger
train,tik000665,"để ý vàng tht❎
để ý bả kéo cái áo✅🤣",unicode,positive
train,6760,"ngày trước đi mua cái này cho chó của đứa bạn thân . mà 2 thằng thử xong phê quá quyết định mua mỗi đứa 1 cái , và chó 1 cái :))",emoticon,positive
train,x000346,"@TvNhinhi Ôi em ơi chị thấy 24 🦊 ở đây luôn, đỉnh quá",unicode,positive
train,31612,"Đúng là lm việc có tâm, bắt về thả đi r lại bắt về thả đi 🤣",unicode,positive
train,155,"mức thu cao nhất - đồng ý vì số liệu nó thể hiện như vậy , chứ còn hiệu quả thì mình không biết đúng không 😂 mỗi lần vô vcb là hiểu phải đợi mỏi mòn , không như những nh khác",unicode,sadness
train,tik023763,thiếu Việt Nam đứng trong top 5 thế giới hạnh phúc nhất rồi nhé😳,unicode,positive
train,you001205,cảm ơn anh👁️👄👁️💞,unicode,positive
train,tik022517,tôi bị ngại giao típ :)),emoticon,sadness
train,28397,"Bữa order bị dính chưởng 1l :)) Bth ngồi bên q4 đặt papas q7 ngon xĩu
Tới lúc về q8 đặt pp bên ngtriph thì gặp gà cũ, khô quắc @@ khác bọt hẳn. Nuốt k trôi luôn.",emoticon,anger
train,tik002590,"nhìn như này, thấy mình còn hp và tốt đẹp ghê á trời ❤️❤️❤️",unicode,positive
train,you003495,Về đi em trai trên đời này còn thiếu gì đàn ông việc gì phải vậy.....con gái ko yêu mình thì mình yêu con trai vậy đó :))),emoticon,positive
train,147,củ cà rốt thôi mà cái mẹt đã vây nếu là miếng thịt thì không bít mẹt ra sao nhể 😂,unicode,positive
train,23111,Tận cùng của sự khốn nạn👀,unicode,anger
train,4357,per coi phim này chắc chết luôn trong rạp 😂,unicode,positive
train,2795,cô ấy còn không thèm coi tin nhắn của tao :((,emoticon,sadness
train,11518,Hà Công Thắng đúng này bọn nữ quyền momx bênh mãnh liệt lắm cứ như bênh bme nó vậy 🤣,unicode,anger
train,6592,muốn nhanh thì cứ phải từ từ =))))),emoticon,positive
train,2588,:))) đồng nghiệp đáng yêu,emoticon,positive
train,1974,mua con lợn 5 chục lì xì được có 40 nghìn mất thời gian tốn cả tiền bạc 😂,unicode,sadness
train,3690,đọc nhiều chuyện cổ tích vầy thấy yêu cuộc sống hẳn :)),emoticon,positive
train,5713,t đã thử rồi mà dume vẫn la :)))),emoticon,anger
train,4510,per tao mãi mãi bị con này ám ảnh từ bé đến giờ . thứ gì mà đéo thể yêu thương nỗi . nghe tiếng nó kêu là tao bỏ chạy trăm mét 😒,unicode,anger
train,4107,đéo bao giờ luôn :),emoticon,anger
train,tik012306,quá đúng. Tôi rất hối hận 😔,unicode,sadness
train,16790,Khóc nghẹn luôn. Anh chết quá thảm 😢 t thương cả abraha nữa sau tập đấy k còn cảm xúc lắm khi xem phim,unicode,sadness
train,you004760,"Nếu cần thì gọi 1 tiếng, t qua đó duy trì nòi giống cho nè 😂",unicode,positive
train,4991,tao muốn con mèo thôi =)),emoticon,interest
train,26572,"Vũ Phạm Đình Thái lâu lâu mới đc a Thái khen, cần phụ gì thêm k :/",emoticon,positive
train,tik016239,"tui thấy mấy bn da ngăm nhìn cuti mà sao các bn tự ti zay,kphai cứ da ngăm là xấu đau,tự tin lên.Tui thấy mấy bà đẹp vô cùng lun á🫶🫶🫶",unicode,positive
train,28485,Mới biết đến ổng cover vs em gái 😭😭😭😭,unicode,sadness
train,red000124,Khóc là quyền của bạn. Đánh giá là quyền của người khác :),emoticon,positive
train,11563,làng gốm bát tràng đấm thì chỉ có khóc :))),emoticon,sadness
train,you005580,là một thợ chuyên nghiệp thì sẽ bảo ốc này ở đâu ra tôi chắc chắn là đã lắp đầy đủ ❤,unicode,positive
train,tik017859,ko dám ra đường 😭😭😭,unicode,sadness
train,13386,LêThị MỹAnh hên tui chưa đi làm shipper =((,emoticon,sadness
train,tik021984,sợ nói ra quê 👍,unicode,fear
train,tik017637,@hehe:(( ngại 😁,unicode,sadness
train,tik006307,"38tủi cũng từng 1 lần nằm mơ đái ở gốc chuối, má ơi thấy nó ấm ấm cái giật mình tỉnh giấc 😭😭",unicode,sadness
train,30841,Tước bằng mới đáng nhể🤣😆,unicode,positive
train,6617,"đó là lý do tại sao tao chẳng bao giờ đi hùa mấy bài bóc phốt , xem cho vui rồi lướt thôi :))",emoticon,positive
train,2843,định share mà đọc bình luận tắt con mẹ nó cảm xúc :(((((,emoticon,anger
train,3706,đkm lại diễn rồi pr cho game aumobile chứ gì tuổi lol qua mắt tao =)),emoticon,anger
train,14205,Hân Hân để t rủ ổng 🤣,unicode,positive
train,1278,vì yêu người khác nên biết là ngu nhưng vẫn làm :(,emoticon,sadness
train,29312,Vuong Nguyen thông tin ở đâu thế 🤣 thấy nó phá xe là dở rồi,unicode,anger
train,tik023670,Tự hào quá Việt Nam ơi 🇻🇳🇻🇳🇻🇳,unicode,positive
train,tik012129,"ko hối hận khi dc sinh ra trong gd này , nhưg hối hận vì dc sinh ra 😄",unicode,sadness
train,tik011337,tôi đi làm h nhớ nội ko về được 🥹,unicode,sadness
train,tik015850,tự ti về mũi thoii☺️,unicode,sadness
train,920,"per khiếp nhớ ngày xưa quá anh em ơi , đi làm cười từ sáng tới tối luôn 😩",unicode,sadness
train,you001822,"Em có học một người thầy gia sư, thầy đó vừa làm bác sĩ nữa. Kết quả toán vừa rồi em không tốt lắm nên mẹ em bắt em học thêm. Thầy đó giao cho em rất rất rất nhiều bài tập, một file bài tập hơn100 trang thầy vẫn bắt làm, em rất mệt mỏi nhưng thầy vẫn bắt em làm, mỗi tuần 2 bài test, em rất mệt nhưng thầy vẫn bắt em làm nhanh. Không biết từ bao giờ việc học thêm lại làm em áp lực kinh khủng :(",emoticon,fear
train,you000720,"Lâu lâu chưa thấy anh Thành ra video mới, góc nhìn của a giúp e biết đến nhiều điều mới lạ hơn. Cũng như lối phân tích của anh siêuuuu hay❤",unicode,positive
train,tik011334,nội là nhất hok ai làm như vậy đau 👍,unicode,positive
train,12050,🙃😭😂 ủa cảm xúc lẫn lộn qá dị,unicode,sadness
train,2063,"nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌",unicode,anger
train,1214,cả tuổi trẻ bỏ công cày . có cơ ngơi ổn định . r về già con cháu đuổi ra đường bắt đầu 2 bàn tay trắng . đời 😅😅,unicode,sadness
train,707,mấy thằng củ lol việt nam nhảm nhí :)),emoticon,anger
train,20001,"em nói z thôi, chứ em cũng rén rồi😂😂😂",unicode,fear
train,tik018160,tớ có nốt ruồi to ở trên mặt nên tự ti lắm luôn á😭lại còn ở gần miệng nữa,unicode,sadness
train,23818,tiếc là xem review mẽ r😴,unicode,sadness
train,tik024007,"Ko phải a ấy chào quốc kỳ đâu, a ấy đang chào các thế hệ cha ông đã hy sinh để có đc sự ấm no hp như hôm nay đó🥰",unicode,positive
train,4044,per bị chữi thì ráng nghe mà vui đi nghe . cứ như nghe hát miễn phí 🤣🤣 còn bị chữi là còn hạnh phúc . nguoi ngoài ngọt ngào nhưng chắc gì đã thật lòng đâu,unicode,anger
train,you005914,Mình bị tất có ai như mình k mình cảm thấy bản thân khá quê mùa thậm chí có thể nói là tối cổ so với bb luôn ấy ạ điều đấy làm mình suy nghĩ rất nhiều 😢,unicode,sadness
train,13866,Hưng Lan có phait ng đâu mà có tính :)),emoticon,anger
train,tik012833,đừng suy nghĩ nhìu nữa hay lên như bảnh nè 😊,unicode,positive
train,tik014048,tại em giao tiếp kém 🥺,unicode,sadness
train,3657,mơ chứ còn gì nữa 🙃,unicode,sadness
train,5303,"gặp chị này ngoài đời rồi , giọng nhẹ mà hiền lắm nuôn ❤",unicode,positive
train,tik019447,@Cinderella🌻 um...,unicode,interest
train,19701,"A qua đẳng cap ,rat đang tuong dưog,👏",unicode,positive
train,33657,Khỏi lấy chồng 🙂,unicode,sadness
train,25723,"Trước mình cmt thì 1 lũ nhảy vào bảo bị bên c.a dắt mũi. Chứ mấy cái loại vượt đèn đỏ, chưa đủ tuổi lái xe bị yêu cầu dừng lại chạy, giả sử nó chạy xong nó đâm vào ngkh thì sao. Đánh vậy còn nhẹ. Cha mẹ thì bênh cháu ở nhà ngoan lắm nhưng cháu này chắc ít khi ở nhà 😏",unicode,anger
train,4014,giờ mới biết =)),emoticon,positive
train,tik003244,Nam mô a di đà Phật 🙏🙏,unicode,positive
train,tik013320,"mình luôn mong rằng mọi chuyện sẽ ổn, mong rằng mình mạnh khoẻ để giúp đỡ bm nhiều hơn mình còn chưa làm đc gì nữa mà, mong rằng mình sẽ ổn sẽ làm đc những gì mình mong muốn 🍀",unicode,positive
train,4716,thằng quay đáng bị đạp cho lăn con cụ ra mới biết sợ =)) cứ tưởng thế là vui 🙂 súc vật,unicode+emoticon,anger
train,26926,Huế Đỗ muốn cưới thêm chồng mà cx ko cho :(,emoticon,sadness
train,tik016317,nhiều lúc làm gì mở khtrang thoi cũng ngại nữa😢,unicode,sadness
train,16722,"Tui coi đến đoạn Glenn bị đập chết , mà  thấy chán luôn , coi được mấy tập rồi , nghĩ coi luôn tới h🙄",unicode,anger
train,tik013211,Ước gì được chọn lại😭,unicode,sadness
